COLLISION_ID,crash_datetime,CRASH_YEAR,CRASH_MONTH,CRASH_HOUR,CRASH_WEEKDAY,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,VEHICLE TYPE CODE 1,persons_count,persons_injured,persons_killed,PEDESTRIAN,BICYCLIST,MOTORIST,median_age
3312171,2015-10-09 15:45:00,2015,10,15,Friday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
148719,2012-12-12 15:55:00,2012,12,15,Wednesday,BROOKLYN,11226.0,40.6408247,-73.9653007,2.0,0.0,Unspecified,PASSENGER VEHICLE,2.0,2.0,0.0,0.0,0.0,0.0,54.5
3580251,2016-12-14 20:08:00,2016,12,20,Wednesday,MANHATTAN,10001.0,40.750633,-73.99569,0.0,0.0,Backing Unsafely,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,27.0
155325,2013-12-15 10:40:00,2013,12,10,Sunday,BROOKLYN,11213.0,40.6665794,-73.9396763,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3530860,2016-09-29 18:00:00,2016,9,18,Thursday,BROOKLYN,11216.0,40.672527,-73.95026,0.0,0.0,Following Too Closely,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,32.0
4598432,2023-01-12 15:50:00,2023,1,15,Thursday,BROOKLYN,11211.0,40.70636,-73.95192,0.0,0.0,Backing Unsafely,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,45.0
4236232,2019-11-05 13:20:00,2019,11,13,Tuesday,UNKNOWN,,40.700356,-73.912575,4.0,0.0,Failure to Yield Right-of-Way,Sedan,6.0,4.0,0.0,0.0,0.0,0.0,36.5
3563059,2016-11-17 16:28:00,2016,11,16,Thursday,UNKNOWN,,40.704494,-73.81743,0.0,0.0,Unsafe Lane Changing,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,47.5
3302373,2015-09-22 19:45:00,2015,9,19,Tuesday,QUEENS,11354.0,40.7639417,-73.8281463,0.0,0.0,Prescription Medication,PASSENGER VEHICLE,,,,,,,
267279,2013-11-17 01:01:00,2013,11,1,Sunday,UNKNOWN,,,,1.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,27.0
4726070,2024-05-20 13:50:00,2024,5,13,Monday,QUEENS,11374.0,40.731815,-73.8713,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,36.0
328898,2014-05-02 09:50:00,2014,5,9,Friday,BROOKLYN,11225.0,40.6597279,-73.9567992,1.0,0.0,Failure to Yield Right-of-Way,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,27.0
3986128,2018-09-22 18:25:00,2018,9,18,Saturday,UNKNOWN,,40.55924,-74.171684,0.0,0.0,Driver Inattention/Distraction,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,28.0
4162025,2019-06-30 02:00:00,2019,6,2,Sunday,BRONX,10465.0,40.826077,-73.81808,0.0,0.0,Unspecified,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,12.0
4731447,2024-06-09 09:40:00,2024,6,9,Sunday,MANHATTAN,10035.0,40.796772,-73.934845,1.0,0.0,Passing or Lane Usage Improper,,1.0,1.0,0.0,0.0,0.0,0.0,42.0
4055389,2018-12-31 16:45:00,2018,12,16,Monday,QUEENS,11372.0,40.748962,-73.891754,0.0,0.0,Passing Too Closely,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,38.0
3319161,2015-10-20 12:25:00,2015,10,12,Tuesday,QUEENS,11374.0,40.7345412,-73.8617074,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
362843,2014-07-08 10:44:00,2014,7,10,Tuesday,MANHATTAN,10022.0,40.758537,-73.9772016,0.0,0.0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,,,,,,,
159218,2013-11-05 14:00:00,2013,11,14,Tuesday,BROOKLYN,11232.0,40.6541333,-74.0116841,0.0,0.0,Unspecified,LARGE COM VEH(6 OR MORE TIRES),,,,,,,
4311055,2019-04-30 08:30:00,2019,4,8,Tuesday,QUEENS,11368.0,40.753273,-73.850136,1.0,0.0,Traffic Control Disregarded,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,0.0
4305334,2020-03-04 17:00:00,2020,3,17,Wednesday,QUEENS,11385.0,40.70054,-73.897804,2.0,0.0,Driver Inexperience,Station Wagon/Sport Utility Vehicle,6.0,2.0,0.0,0.0,0.0,0.0,36.0
4600655,2023-01-23 16:54:00,2023,1,16,Monday,BROOKLYN,11213.0,40.664795,-73.93985,2.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,5.0,2.0,0.0,0.0,0.0,0.0,52.0
3889224,2018-04-27 12:00:00,2018,4,12,Friday,UNKNOWN,,40.775444,-73.828445,1.0,0.0,Passing Too Closely,Sedan,6.0,1.0,0.0,0.0,0.0,0.0,22.0
3466208,2016-06-22 07:30:00,2016,6,7,Wednesday,UNKNOWN,,,,1.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,36.0
3056856,2013-12-18 18:05:00,2013,12,18,Wednesday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
190068,2013-07-23 00:01:00,2013,7,0,Tuesday,BROOKLYN,11201.0,40.7025651,-73.9917445,0.0,0.0,Driver Inexperience,UNKNOWN,,,,,,,
12888,2013-03-18 13:55:00,2013,3,13,Monday,MANHATTAN,10002.0,40.7132541,-73.9775851,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
98087,2013-07-30 16:55:00,2013,7,16,Tuesday,BRONX,10467.0,40.875212,-73.8670377,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3704501,2017-07-03 12:00:00,2017,7,12,Monday,QUEENS,11433.0,40.70293,-73.78518,0.0,0.0,Backing Unsafely,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,58.0
4849196,2025-09-25 02:04:00,2025,9,2,Thursday,BRONX,10465.0,40.819115,-73.81662,0.0,0.0,Backing Unsafely,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,44.0
3131480,2014-12-06 08:00:00,2014,12,8,Saturday,MANHATTAN,10003.0,40.7279758,-73.988119,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
48255,2013-04-18 23:45:00,2013,4,23,Thursday,MANHATTAN,10019.0,40.7642781,-73.9730158,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
3312572,2015-10-07 20:45:00,2015,10,20,Wednesday,UNKNOWN,,40.6847335,-74.0010155,0.0,0.0,Turning Improperly,PASSENGER VEHICLE,,,,,,,
212049,2013-10-29 11:30:00,2013,10,11,Tuesday,QUEENS,11432.0,40.7068685,-73.7907968,1.0,0.0,Unspecified,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,24.0
37341,2014-01-31 14:32:00,2014,1,14,Friday,MANHATTAN,10022.0,40.7557562,-73.964786,0.0,0.0,Unspecified,TAXI,,,,,,,
76093,2014-02-20 09:30:00,2014,2,9,Thursday,BRONX,10451.0,40.8172146,-73.9309449,0.0,0.0,Driver Inattention/Distraction,UNKNOWN,,,,,,,
53663,2013-03-25 13:58:00,2013,3,13,Monday,MANHATTAN,10024.0,40.7794786,-73.9735729,1.0,0.0,Unspecified,BICYCLE,1.0,1.0,0.0,0.0,0.0,0.0,40.0
3303217,2015-09-25 19:00:00,2015,9,19,Friday,BRONX,10470.0,40.8953759,-73.8635575,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4424951,2021-06-08 14:20:00,2021,6,14,Tuesday,BROOKLYN,11234.0,,,0.0,0.0,Outside Car Distraction,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,37.0
3656651,2017-04-24 18:00:00,2017,4,18,Monday,BROOKLYN,11211.0,40.70955,-73.95887,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,5.0,0.0,0.0,0.0,0.0,0.0,30.0
3818668,2017-12-27 16:15:00,2017,12,16,Wednesday,UNKNOWN,,40.87707,-73.90452,1.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,2.0,1.0,0.0,0.0,0.0,0.0,48.0
4279796,2020-01-27 19:00:00,2020,1,19,Monday,UNKNOWN,,40.716557,-73.82869,0.0,0.0,Fatigued/Drowsy,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,63.0
316882,2014-04-08 09:50:00,2014,4,9,Tuesday,MANHATTAN,10002.0,40.7222418,-73.9862873,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
240736,2013-01-05 08:30:00,2013,1,8,Saturday,QUEENS,11377.0,40.7385881,-73.9064738,0.0,0.0,Aggressive Driving/Road Rage,PASSENGER VEHICLE,,,,,,,
4632353,2023-05-26 16:15:00,2023,5,16,Friday,BROOKLYN,11211.0,40.7111,-73.94964,0.0,0.0,Unspecified,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,36.0
3903487,2018-05-16 00:00:00,2018,5,0,Wednesday,MANHATTAN,10011.0,,,0.0,0.0,Driver Inattention/Distraction,Box Truck,4.0,0.0,0.0,0.0,0.0,0.0,39.0
3372721,2016-01-18 02:24:00,2016,1,2,Monday,MANHATTAN,10003.0,40.7298617,-73.9914344,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4106409,2019-03-30 15:15:00,2019,3,15,Saturday,BROOKLYN,11217.0,40.67796,-73.9827,0.0,0.0,Following Too Closely,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,59.0
3530215,2016-09-30 12:56:00,2016,9,12,Friday,UNKNOWN,,40.57801,-74.16962,0.0,0.0,Driver Inattention/Distraction,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,37.0
2889520,2014-04-10 19:01:00,2014,4,19,Thursday,UNKNOWN,,,,1.0,0.0,Unspecified,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,23.0
3574255,2016-12-01 17:30:00,2016,12,17,Thursday,MANHATTAN,10035.0,40.79859,-73.933525,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,18.0
3825669,2018-01-10 15:28:00,2018,1,15,Wednesday,QUEENS,11354.0,40.768436,-73.82229,0.0,0.0,Traffic Control Disregarded,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,13.5
375245,2014-07-16 16:15:00,2014,7,16,Wednesday,MANHATTAN,10007.0,40.7137967,-74.0088304,0.0,0.0,Unspecified,SPORT UTILITY / STATION WAGON,,,,,,,
209924,2012-12-27 15:20:00,2012,12,15,Thursday,QUEENS,11432.0,40.7134287,-73.7805895,1.0,0.0,Failure to Yield Right-of-Way,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,57.0
3327701,2015-11-03 16:05:00,2015,11,16,Tuesday,QUEENS,11372.0,40.7539264,-73.8831754,1.0,0.0,Driver Inattention/Distraction,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,66.0
4156203,2019-06-21 13:50:00,2019,6,13,Friday,UNKNOWN,,,,0.0,0.0,Unspecified,Flat Bed,8.0,0.0,0.0,0.0,0.0,0.0,55.5
4845878,2025-09-27 23:50:00,2025,9,23,Saturday,BROOKLYN,11203.0,40.634884,-73.933426,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,36.0
3367533,2016-01-08 20:17:00,2016,1,20,Friday,UNKNOWN,,,,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3969037,2018-08-27 08:45:00,2018,8,8,Monday,QUEENS,11375.0,40.714554,-73.83147,1.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,3.0,1.0,0.0,0.0,0.0,0.0,29.0
3556713,2016-11-02 18:00:00,2016,11,18,Wednesday,QUEENS,11417.0,40.671932,-73.85165,0.0,0.0,Alcohol Involvement,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,26.0
3295141,2015-09-12 00:05:00,2015,9,0,Saturday,BROOKLYN,11204.0,40.6191569,-73.9938765,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4306320,2020-03-01 05:00:00,2020,3,5,Sunday,UNKNOWN,,40.729553,-73.91188,0.0,0.0,Reaction to Uninvolved Vehicle,Ambulance,4.0,0.0,0.0,0.0,0.0,0.0,31.0
3194725,2015-03-29 22:10:00,2015,3,22,Sunday,QUEENS,11428.0,40.7194955,-73.7413594,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4355625,2020-10-06 18:00:00,2020,10,18,Tuesday,QUEENS,11421.0,40.68766,-73.85058,1.0,0.0,Traffic Control Disregarded,Station Wagon/Sport Utility Vehicle,3.0,1.0,0.0,0.0,0.0,0.0,42.0
998510,2014-07-23 16:00:00,2014,7,16,Wednesday,BROOKLYN,11217.0,40.6867213,-73.9822309,0.0,0.0,Backing Unsafely,SPORT UTILITY / STATION WAGON,,,,,,,
4720833,2024-04-25 09:00:00,2024,4,9,Thursday,BRONX,10454.0,40.804413,-73.907875,0.0,0.0,Oversized Vehicle,Tractor Truck Diesel,3.0,0.0,0.0,0.0,0.0,0.0,36.0
4240440,2019-11-06 18:00:00,2019,11,18,Wednesday,QUEENS,11377.0,40.739662,-73.90336,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,2.0,0.0,0.0,0.0,0.0,0.0,36.0
4192016,2019-08-20 11:52:00,2019,8,11,Tuesday,BRONX,10457.0,40.842426,-73.89731,0.0,0.0,Unspecified,Sedan,2.0,0.0,0.0,0.0,0.0,0.0,24.0
3246632,2015-06-24 19:15:00,2015,6,19,Wednesday,QUEENS,11433.0,40.7012377,-73.794641,0.0,0.0,Other Electronic Device,SPORT UTILITY / STATION WAGON,,,,,,,
3289912,2015-09-03 00:20:00,2015,9,0,Thursday,MANHATTAN,10011.0,40.7398611,-73.9950165,1.0,0.0,Outside Car Distraction,TAXI,1.0,1.0,0.0,0.0,0.0,0.0,36.0
4780951,2024-11-12 23:10:00,2024,11,23,Tuesday,BRONX,10455.0,40.815697,-73.91677,1.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,1.0,0.0,0.0,0.0,0.0,47.0
4036465,2018-12-01 23:55:00,2018,12,23,Saturday,MANHATTAN,10128.0,40.785866,-73.950935,0.0,0.0,Driver Inattention/Distraction,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,32.0
3952740,2018-07-31 05:42:00,2018,7,5,Tuesday,QUEENS,11421.0,40.693924,-73.84934,0.0,0.0,Backing Unsafely,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,34.0
3222516,2015-05-14 00:13:00,2015,5,0,Thursday,BROOKLYN,11221.0,40.6857635,-73.9414942,0.0,0.0,Physical Disability,PASSENGER VEHICLE,,,,,,,
3229764,2015-05-29 17:30:00,2015,5,17,Friday,BROOKLYN,11215.0,40.672678,-73.9767443,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4254914,2019-12-09 08:10:00,2019,12,8,Monday,UNKNOWN,,40.823624,-73.94591,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,45.0
4811651,2025-05-10 16:46:00,2025,5,16,Saturday,UNKNOWN,,40.53842,-74.23741,0.0,0.0,Other Vehicular,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,41.5
3309001,2015-10-04 15:00:00,2015,10,15,Sunday,UNKNOWN,,40.5727546,-74.1140276,0.0,0.0,Unsafe Lane Changing,SPORT UTILITY / STATION WAGON,,,,,,,
3687728,2017-06-10 11:30:00,2017,6,11,Saturday,BROOKLYN,11235.0,40.591022,-73.949844,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4441859,2021-07-30 13:40:00,2021,7,13,Friday,BRONX,10457.0,40.85127,-73.88523,0.0,0.0,Driver Inexperience,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,36.0
3795068,2017-11-17 16:00:00,2017,11,16,Friday,BROOKLYN,11234.0,40.623623,-73.93401,0.0,0.0,Unspecified,Sedan,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3461739,2016-06-14 09:15:00,2016,6,9,Tuesday,QUEENS,11372.0,40.754025,-73.882256,3.0,0.0,Traffic Control Disregarded,4 dr sedan,7.0,3.0,0.0,0.0,0.0,0.0,33.0
4215655,2019-09-30 20:00:00,2019,9,20,Monday,BRONX,10462.0,40.84895,-73.86207,0.0,0.0,Other Vehicular,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,29.5
2998630,2014-10-23 11:00:00,2014,10,11,Thursday,UNKNOWN,,,,0.0,0.0,Outside Car Distraction,SPORT UTILITY / STATION WAGON,,,,,,,
3275323,2015-08-10 20:05:00,2015,8,20,Monday,UNKNOWN,,,,0.0,0.0,Fatigued/Drowsy,PICK-UP TRUCK,,,,,,,
3628985,2017-03-08 10:15:00,2017,3,10,Wednesday,BROOKLYN,11212.0,40.668804,-73.90278,0.0,0.0,Other Vehicular,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,33.0
134,2012-07-13 13:30:00,2012,7,13,Friday,MANHATTAN,10007.0,40.7149276,-74.0079396,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
194093,2012-08-07 15:30:00,2012,8,15,Tuesday,BROOKLYN,11206.0,40.7116931,-73.9358083,0.0,0.0,Oversized Vehicle,PASSENGER VEHICLE,,,,,,,
3233264,2015-06-03 14:20:00,2015,6,14,Wednesday,QUEENS,11432.0,40.7130039,-73.7823656,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3989103,2018-09-27 09:13:00,2018,9,9,Thursday,QUEENS,11360.0,40.77532,-73.77521,1.0,0.0,Driver Inexperience,Sedan,4.0,1.0,0.0,0.0,0.0,0.0,21.0
4372464,2020-12-01 15:00:00,2020,12,15,Tuesday,STATEN ISLAND,10310.0,40.636627,-74.12157,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,86.0
4020734,2018-11-14 04:51:00,2018,11,4,Wednesday,MANHATTAN,10033.0,40.854168,-73.93371,0.0,0.0,Unspecified,Taxi,4.0,0.0,0.0,0.0,0.0,0.0,60.0
3828104,2018-01-12 15:03:00,2018,1,15,Friday,MANHATTAN,10038.0,40.711926,-74.0061,1.0,0.0,Unspecified,,4.0,1.0,0.0,0.0,0.0,0.0,41.5
4456096,2021-09-11 21:05:00,2021,9,21,Saturday,UNKNOWN,,40.78076,-73.825424,0.0,0.0,Passing or Lane Usage Improper,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,36.0
314294,2014-04-01 22:00:00,2014,4,22,Tuesday,QUEENS,11412.0,40.7103167,-73.7524614,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
4565858,2022-09-08 21:31:00,2022,9,21,Thursday,BROOKLYN,11230.0,40.620605,-73.9586,1.0,0.0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,36.0
130700,2012-10-14 23:16:00,2012,10,23,Sunday,BROOKLYN,11230.0,40.6094167,-73.9676868,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
4758243,2024-09-21 00:55:00,2024,9,0,Saturday,MANHATTAN,10016.0,40.74645,-73.97589,0.0,0.0,Driver Inattention/Distraction,Sedan,5.0,0.0,0.0,0.0,0.0,0.0,36.0
4625135,2023-05-02 03:50:00,2023,5,3,Tuesday,BROOKLYN,11211.0,40.708424,-73.95791,1.0,0.0,Traffic Control Disregarded,Sedan,4.0,1.0,0.0,0.0,0.0,0.0,47.0
3875370,2018-04-01 01:00:00,2018,4,1,Sunday,QUEENS,11103.0,40.764267,-73.9158,1.0,0.0,Failure to Yield Right-of-Way,Sedan,1.0,1.0,0.0,0.0,0.0,0.0,22.0
4184406,2019-08-07 09:30:00,2019,8,9,Wednesday,BROOKLYN,11210.0,40.6267,-73.95552,0.0,0.0,Driver Inattention/Distraction,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,67.0
4794821,2025-02-24 04:47:00,2025,2,4,Monday,BRONX,10458.0,40.857983,-73.89344,0.0,0.0,Unsafe Speed,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,41.0
3580279,2016-12-14 10:08:00,2016,12,10,Wednesday,QUEENS,11385.0,40.702595,-73.8553,1.0,0.0,Driver Inattention/Distraction,Sedan,4.0,1.0,0.0,0.0,0.0,0.0,45.5
4638331,2023-06-14 01:01:00,2023,6,1,Wednesday,BRONX,10454.0,40.809105,-73.9229,1.0,0.0,Unspecified,Sedan,3.0,1.0,0.0,0.0,0.0,0.0,43.0
3137117,2014-12-14 18:15:00,2014,12,18,Sunday,BRONX,10456.0,40.8354127,-73.9153867,0.0,0.0,Other Vehicular,UNKNOWN,,,,,,,
3747267,2017-09-10 20:00:00,2017,9,20,Sunday,BROOKLYN,11204.0,40.6087,-73.97404,0.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,46.0
285485,2012-09-12 13:47:00,2012,9,13,Wednesday,STATEN ISLAND,10302.0,40.6250632,-74.1358106,0.0,0.0,Unspecified,PASSENGER VEHICLE,,,,,,,
3586078,2016-12-24 22:00:00,2016,12,22,Saturday,QUEENS,11004.0,40.736176,-73.71372,4.0,0.0,Unspecified,Sedan,7.0,4.0,0.0,0.0,0.0,0.0,18.0
4677266,2023-10-30 22:00:00,2023,10,22,Monday,QUEENS,11368.0,40.750717,-73.85877,1.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,3.0,1.0,0.0,0.0,0.0,0.0,35.0
277575,2013-10-01 15:14:00,2013,10,15,Tuesday,QUEENS,11106.0,40.7624498,-73.9194827,0.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,,,,,,,
4739728,2024-07-11 18:53:00,2024,7,18,Thursday,QUEENS,11102.0,40.769157,-73.92626,0.0,0.0,Passing or Lane Usage Improper,Station Wagon/Sport Utility Vehicle,7.0,0.0,0.0,0.0,0.0,0.0,47.0
234440,2012-12-06 11:00:00,2012,12,11,Thursday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
3622318,2017-02-26 17:40:00,2017,2,17,Sunday,UNKNOWN,,40.651264,-74.003914,1.0,0.0,Other Vehicular,Sedan,6.0,1.0,0.0,0.0,0.0,0.0,26.0
4816566,2025-05-28 10:48:00,2025,5,10,Wednesday,MANHATTAN,10029.0,40.799984,-73.94485,0.0,0.0,Unspecified,Sedan,3.0,0.0,0.0,0.0,0.0,0.0,53.0
3703026,2017-07-02 01:25:00,2017,7,1,Sunday,BRONX,10458.0,40.85382,-73.883354,0.0,0.0,Failure to Yield Right-of-Way,Taxi,3.0,0.0,0.0,0.0,0.0,0.0,48.0
4683089,2023-11-28 12:45:00,2023,11,12,Tuesday,BRONX,10469.0,40.865208,-73.84336,2.0,0.0,Driver Inattention/Distraction,Sedan,5.0,2.0,0.0,0.0,0.0,0.0,37.0
4142098,2019-05-29 17:03:00,2019,5,17,Wednesday,BROOKLYN,11249.0,40.699963,-73.96031,1.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,53.0
3454546,2016-06-03 08:18:00,2016,6,8,Friday,BROOKLYN,11218.0,40.63289,-73.972664,0.0,0.0,Unspecified,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,38.0
3165625,2015-02-07 01:00:00,2015,2,1,Saturday,BROOKLYN,11211.0,40.7099207,-73.9622925,0.0,0.0,Oversized Vehicle,LARGE COM VEH(6 OR MORE TIRES),,,,,,,
3337003,2015-11-17 17:12:00,2015,11,17,Tuesday,UNKNOWN,,,,2.0,0.0,Unspecified,PASSENGER VEHICLE,2.0,2.0,0.0,0.0,0.0,0.0,26.0
4550509,2022-07-20 17:20:00,2022,7,17,Wednesday,UNKNOWN,,40.74681,-73.89176,1.0,0.0,Aggressive Driving/Road Rage,E-Bike,3.0,1.0,0.0,0.0,0.0,0.0,36.0
3264418,2015-07-23 15:00:00,2015,7,15,Thursday,BROOKLYN,11236.0,40.633857,-73.9114377,1.0,0.0,Fatigued/Drowsy,PASSENGER VEHICLE,1.0,1.0,0.0,0.0,0.0,0.0,31.0
4189715,2019-08-16 10:40:00,2019,8,10,Friday,QUEENS,11413.0,40.675663,-73.75248,0.0,0.0,Driver Inattention/Distraction,Station Wagon/Sport Utility Vehicle,4.0,0.0,0.0,0.0,0.0,0.0,28.0
178644,2013-10-29 16:00:00,2013,10,16,Tuesday,BROOKLYN,11217.0,40.6844232,-73.978388,0.0,0.0,Unspecified,PICK-UP TRUCK,,,,,,,
3386531,2016-02-05 05:08:00,2016,2,5,Friday,UNKNOWN,,40.6103036,-74.1033786,0.0,0.0,Pavement Slippery,PASSENGER VEHICLE,,,,,,,
4379773,2020-12-28 11:00:00,2020,12,11,Monday,BROOKLYN,11211.0,40.706566,-73.9576,0.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,1.0,0.0,0.0,0.0,0.0,0.0,63.0
190997,2013-12-02 08:29:00,2013,12,8,Monday,BROOKLYN,11217.0,40.6877731,-73.9870011,1.0,0.0,Backing Unsafely,SMALL COM VEH(4 TIRES) ,1.0,1.0,0.0,0.0,0.0,0.0,23.0
3500960,2016-08-14 20:00:00,2016,8,20,Sunday,BROOKLYN,11214.0,40.597103,-73.990425,0.0,0.0,Failure to Yield Right-of-Way,Sedan,6.0,0.0,0.0,0.0,0.0,0.0,20.5
3972064,2018-08-31 16:55:00,2018,8,16,Friday,QUEENS,11355.0,40.744736,-73.82742,1.0,0.0,Failure to Yield Right-of-Way,Station Wagon/Sport Utility Vehicle,4.0,1.0,0.0,0.0,0.0,0.0,41.0
3941147,2018-07-13 19:16:00,2018,7,19,Friday,MANHATTAN,10013.0,40.718143,-74.00012,0.0,0.0,Passing or Lane Usage Improper,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,27.0
261687,2013-05-07 20:00:00,2013,5,20,Tuesday,QUEENS,11361.0,40.7660969,-73.7844304,0.0,0.0,Fell Asleep,SPORT UTILITY / STATION WAGON,,,,,,,
4279011,2020-01-25 00:34:00,2020,1,0,Saturday,UNKNOWN,,40.668495,-73.925606,0.0,0.0,Failure to Yield Right-of-Way,Sedan,4.0,0.0,0.0,0.0,0.0,0.0,62.0
3341567,2015-11-25 07:15:00,2015,11,7,Wednesday,UNKNOWN,,,,1.0,0.0,Backing Unsafely,SPORT UTILITY / STATION WAGON,1.0,1.0,0.0,0.0,0.0,0.0,23.0
3239277,2015-06-13 17:00:00,2015,6,17,Saturday,UNKNOWN,,,,0.0,0.0,Driver Inattention/Distraction,PASSENGER VEHICLE,,,,,,,
4667915,2023-07-19 18:45:00,2023,7,18,Wednesday,UNKNOWN,,40.730637,-73.74556,0.0,0.0,Backing Unsafely,Station Wagon/Sport Utility Vehicle,3.0,0.0,0.0,0.0,0.0,0.0,48.0
